id,season_code,flag_holiday,flag_working,category_weather,feature_temp,feature_feel_temp,feature_humidity,feature_wind,demand,Year,Hour,Day_of_Week,Month
5802,2,0,1,1,0.62,0.5909,0.73,0.1343,444,2011,7,3,5
5803,4,0,0,1,0.32,0.303,0.45,0.2537,293,2011,10,6,11
5804,3,0,1,1,0.68,0.6364,0.74,0.2239,396,2011,7,1,7
5805,2,0,0,1,0.32,0.303,0.61,0.2537,128,2011,21,6,4
5806,1,0,0,2,0.42,0.4242,1.0,0.2985,67,2011,10,0,3
5807,1,0,1,1,0.32,0.2879,0.49,0.4179,104,2011,21,3,1
5808,2,0,0,3,0.52,0.5,0.94,0.2239,270,2012,12,6,3
5809,4,0,1,1,0.64,0.6212,0.47,0.1343,336,2012,22,4,10
5810,3,0,1,2,0.84,0.8333,,0.194,168,2011,11,1,7
5811,2,0,1,2,0.46,0.4545,0.72,0.0,428,2012,9,4,4
5812,4,0,1,1,0.36,0.3485,0.5,0.2239,250,2011,11,5,10
5813,2,0,0,1,0.56,0.5303,0.43,0.194,383,2011,19,6,5
5814,4,0,1,1,0.46,0.4545,0.63,0.194,304,2011,9,4,10
5815,4,0,0,1,0.22,0.2727,0.44,0.0,28,2012,4,0,11
5816,3,0,1,1,0.86,0.8333,0.53,0.2239,195,2011,14,3,7
5817,3,0,1,1,0.8,0.7576,0.55,0.2239,558,2011,19,1,7
5818,1,0,0,1,0.36,0.3333,0.43,0.2836,131,2011,19,0,3
5819,4,0,1,1,0.5,0.4848,0.77,0.1045,373,2011,20,4,10
5820,2,0,0,1,0.68,0.6364,0.79,0.0896,42,2011,4,6,6
5821,3,0,1,1,0.8,0.7424,0.52,0.2836,1003,2012,17,5,8
5822,2,0,1,1,0.34,0.3485,0.66,0.0896,33,2012,4,3,4
5823,3,0,1,1,0.8,0.697,0.29,0.194,274,2011,14,5,8
5824,3,0,1,1,0.88,0.7576,0.28,,389,2012,12,2,7
5825,4,0,1,2,0.54,0.5152,0.83,,302,2012,22,4,10
5826,1,0,1,1,0.1,0.1364,0.49,0.1045,44,2011,0,5,2
5827,1,0,0,1,0.42,0.4242,0.58,0.2836,324,2012,13,0,1
5828,2,0,1,2,0.7,0.6515,0.58,0.5224,237,2011,14,2,5
5829,3,0,0,1,0.68,0.6364,0.69,0.0896,154,2011,2,0,7
5830,4,0,1,1,0.6,0.6212,0.43,0.2239,486,2011,16,5,10
5831,2,0,1,1,0.64,0.6212,0.57,0.1642,314,2012,10,5,6
5832,1,0,1,1,0.26,0.2576,0.93,0.1642,29,2011,4,2,2
5833,2,0,1,2,0.7,0.6515,0.48,0.0,599,2012,13,5,3
5834,3,0,1,1,0.72,0.697,0.74,0.0,675,2011,17,1,7
5835,2,0,1,1,0.68,0.6364,0.69,0.3881,266,2011,11,1,5
5836,3,0,1,1,0.7,0.6667,0.74,0.0,333,2011,9,5,8
5837,2,0,1,1,0.58,0.5455,0.83,,988,2012,8,3,5
5838,3,0,1,1,0.64,0.6061,0.65,0.1045,392,2011,7,5,7
5839,3,0,1,1,0.78,0.6818,0.33,0.2239,305,2012,14,4,7
5840,4,0,0,1,0.38,0.3939,0.76,0.0,257,2011,19,0,12
5841,1,0,1,1,0.34,0.3182,0.25,0.2537,568,2012,18,1,2
5842,3,0,1,1,0.7,0.6667,0.84,0.0,33,2012,3,2,8
5843,4,0,1,2,0.64,0.5758,0.89,0.194,300,2011,9,1,9
5844,2,1,0,1,0.72,0.697,0.74,0.1642,135,2012,23,1,5
5845,1,0,1,1,0.5,0.4848,0.45,0.1045,184,2011,14,4,3
5846,2,0,1,1,0.78,0.7424,0.59,0.1642,372,2012,15,2,6
5847,2,0,1,1,0.42,0.4242,0.38,0.0896,572,2012,9,2,4
5848,4,0,1,2,0.48,0.4697,,0.4925,289,2011,12,5,11
5849,4,0,0,1,0.26,0.2576,0.65,,92,2011,2,6,12
5850,1,0,1,2,0.46,0.4545,0.82,0.2836,438,2012,7,2,3
5851,3,0,1,1,0.68,0.6364,0.47,0.1343,238,2012,23,3,6
5852,2,0,0,1,0.56,0.5303,0.83,0.0,182,2011,22,0,5
5853,1,0,0,1,0.16,0.1818,0.59,0.1045,32,2011,7,6,1
5854,3,0,0,1,0.84,0.7273,0.34,0.0896,564,2011,15,6,7
5855,3,0,1,1,0.9,0.7879,0.27,0.2985,730,2012,15,5,8
5856,2,0,1,1,0.4,0.4091,0.94,0.194,45,2011,5,3,4
5857,1,0,1,1,0.18,0.1818,0.55,0.2239,33,2012,1,2,1
5858,2,0,1,2,0.74,0.6818,0.58,0.1642,230,2011,22,4,6
5859,2,0,1,1,0.64,0.6212,0.38,0.2239,432,2011,16,1,5
5860,4,0,1,1,0.38,0.3939,0.76,,91,2012,0,3,10
5861,3,0,0,3,0.64,0.5758,,0.2239,103,2012,1,6,6
5862,4,0,1,2,0.44,0.4394,,0.2239,304,2011,9,1,11
5863,1,0,1,1,0.3,0.3182,0.75,0.0896,797,2012,8,3,2
5864,1,0,0,1,0.24,0.2273,0.6,0.2239,44,2011,7,0,3
5865,4,0,1,1,0.24,0.2879,0.81,0.0,128,2012,7,5,11
5866,4,0,0,1,0.2,0.2576,0.69,,68,2011,8,0,12
5867,4,0,1,1,0.3,0.303,0.36,0.1343,213,2011,11,5,11
5868,3,0,0,1,0.7,0.6515,0.58,,363,2011,21,6,7
5869,2,0,1,2,0.72,0.6667,0.58,0.194,245,2012,22,1,6
5870,2,0,1,2,0.32,0.3182,0.87,0.194,37,2011,5,5,4
5871,2,0,1,1,0.32,0.303,0.24,0.2836,121,2011,15,1,3
5872,1,0,1,2,0.3,0.2879,0.61,0.2836,234,2011,9,5,3
5873,3,0,1,1,0.66,0.6212,,0.2239,324,2011,22,5,7
5874,2,0,1,1,0.74,0.6667,0.48,0.1642,1092,2012,18,3,5
5875,3,0,1,1,0.72,0.697,0.74,0.1045,592,2011,8,3,6
5876,1,0,1,1,0.22,0.2121,0.55,0.2537,79,2011,6,3,3
5877,3,0,1,1,0.78,0.6818,0.31,0.0896,450,2012,15,3,7
5878,4,0,0,3,0.6,0.5152,0.94,0.1343,36,2011,4,0,9
5879,2,0,1,1,0.9,0.8182,0.37,0.194,231,2011,13,3,6
5880,3,0,0,1,0.84,0.7273,0.32,0.2537,738,2012,17,0,6
5881,3,0,1,1,0.52,0.5,0.77,0.0,684,2012,7,1,9
5882,1,0,0,1,0.3,0.2727,0.45,0.3284,166,2011,10,0,2
5883,2,0,0,1,0.6,0.6061,0.64,0.2239,326,2011,9,6,5
5884,4,0,1,1,0.22,0.2727,0.75,0.0,29,2012,4,5,11
5885,2,0,0,3,0.42,0.4242,0.77,,57,2012,7,0,4
5886,4,0,1,2,0.36,0.3333,0.66,0.2537,398,2012,9,1,11
5887,1,0,1,1,0.36,0.3333,,0.4179,215,2012,11,5,2
5888,2,0,1,3,0.5,0.4848,0.88,0.4925,28,2011,4,2,4
5889,3,0,1,1,0.44,0.4394,0.77,,33,2012,4,4,9
5890,2,0,0,1,0.4,0.4091,0.58,0.1343,154,2012,0,6,4
5891,1,0,1,2,0.26,0.2576,,0.2239,170,2012,10,3,2
5892,1,0,1,1,0.3,0.2879,0.26,0.2537,138,2011,14,5,2
5893,1,0,0,1,0.24,0.2576,0.81,0.0896,30,2012,5,6,2
5894,4,0,0,1,0.6,0.6212,0.38,0.194,917,2012,14,0,9
5895,1,0,1,2,0.22,0.2273,0.35,0.194,234,2012,15,5,1
5896,1,0,1,1,0.14,0.1515,0.5,0.1642,32,2012,1,4,1
5897,3,0,1,2,0.7,0.6667,0.74,0.2239,333,2012,22,1,7
5898,1,0,0,1,0.22,0.2273,0.64,0.1642,45,2011,2,6,1
5899,1,0,1,2,0.42,0.4242,0.77,0.0,209,2012,13,4,2
5900,3,0,1,3,0.62,0.5758,0.83,0.2985,103,2011,20,5,8
5901,3,0,1,2,0.66,0.6061,0.78,0.3284,858,2012,18,5,7
5902,1,0,0,1,0.18,0.1364,0.29,0.4478,127,2011,16,6,1
5903,3,0,1,1,0.64,0.6212,0.38,0.2239,458,2012,13,1,9
5904,1,0,1,1,0.16,0.1667,,0.1642,158,2012,11,4,1
5905,2,0,1,2,0.62,0.5758,0.83,0.0896,420,2012,20,3,5
5906,1,0,0,1,0.3,0.303,,0.1343,50,2011,21,0,12
5907,3,0,1,1,0.74,0.697,0.7,0.0896,305,2011,9,3,7
5908,2,0,1,1,0.56,0.5303,0.64,0.3582,95,2011,0,3,6
5909,3,0,0,1,0.74,0.6515,0.37,0.1045,399,2012,22,6,6
5910,3,0,1,1,0.82,0.7727,0.49,0.2985,407,2012,15,2,7
5911,1,0,1,1,0.32,0.2879,,0.4179,128,2011,14,1,3
5912,1,1,0,2,0.24,0.2576,0.87,,26,2012,4,2,12
5913,4,0,0,1,0.46,0.4545,0.36,0.194,923,2012,13,6,10
5914,4,0,1,2,0.32,0.3182,0.76,0.194,297,2012,11,5,12
5915,1,0,0,1,0.26,0.2424,0.79,0.1045,183,2012,17,6,12
5916,2,0,1,1,0.3,0.2879,0.49,0.2836,355,2012,7,5,4
5917,4,0,1,1,0.26,0.2879,0.87,0.0896,391,2012,7,3,11
5918,3,0,1,1,0.82,0.7576,0.46,0.194,569,2012,16,4,8
5919,3,0,1,2,0.82,0.7879,0.56,0.2537,222,2011,13,3,6
5920,3,0,0,1,0.84,0.7121,0.26,0.2985,712,2012,16,6,6
5921,3,0,1,2,0.74,0.697,0.7,0.1343,329,2011,9,4,6
5922,2,0,1,1,0.54,0.5152,0.77,0.0,294,2012,11,4,5
5923,4,0,0,2,0.5,0.4848,0.59,0.4478,564,2012,14,0,10
5924,3,0,1,1,0.8,0.7273,0.46,0.1642,478,2012,15,4,8
5925,2,0,0,2,0.3,0.2879,0.93,0.2239,32,2011,5,6,4
5926,4,1,0,1,0.32,0.3333,0.66,0.0896,87,2012,0,4,11
5927,3,0,1,1,0.54,0.5152,0.6,0.2537,510,2012,9,3,9
5928,2,0,1,1,0.62,0.6061,0.69,0.0896,183,2011,11,3,4
5929,1,0,1,3,0.14,0.2121,0.93,0.0,54,2011,6,2,2
5930,1,0,1,1,0.16,0.1818,0.59,,28,2011,1,2,1
5931,4,0,1,3,0.46,0.4545,1.0,0.2985,172,2011,20,2,12
5932,3,0,0,3,0.64,0.5758,0.89,0.1642,117,2012,0,6,6
5933,4,0,1,1,0.4,0.4091,0.4,0.2985,316,2012,15,2,11
5934,3,0,1,1,0.7,0.6667,0.74,0.1343,46,2012,2,2,7
5935,3,0,1,1,0.54,0.5152,0.52,0.1343,238,2012,22,1,9
5936,3,0,1,1,0.74,0.7121,0.79,0.1343,288,2012,23,5,8
5937,4,0,1,2,0.56,0.5303,0.68,0.2537,544,2012,20,4,10
5938,3,0,0,1,0.72,0.6818,0.62,0.1045,435,2011,10,6,8
5939,2,0,1,1,0.3,0.2879,0.61,0.2239,26,2012,4,4,4
5940,2,0,1,2,0.68,0.6364,0.44,,473,2012,12,3,6
5941,4,0,1,1,0.32,0.3333,0.36,0.1343,377,2012,20,3,11
5942,1,0,1,1,0.42,0.4242,0.54,0.2985,280,2012,13,3,2
5943,3,0,0,1,0.64,0.6212,0.53,0.1045,146,2011,1,0,6
5944,3,0,0,1,0.66,0.6061,0.78,0.194,65,2011,7,0,9
5945,4,0,0,1,0.4,0.4091,0.62,0.194,119,2011,1,6,10
5946,4,0,1,2,0.64,0.6061,,0.2239,637,2012,20,4,9
5947,1,0,1,1,0.54,0.5152,0.26,0.4478,408,2012,16,1,2
5948,2,0,1,1,0.44,0.4394,0.33,0.2985,304,2012,21,5,4
5949,3,0,1,1,0.94,0.9848,0.51,0.2985,203,2011,15,5,7
5950,1,0,1,1,0.2,0.2273,0.69,0.0896,131,2011,19,4,1
5951,3,0,1,1,0.5,0.4848,0.77,0.0896,34,2012,3,3,9
5952,1,0,0,1,0.26,0.2727,0.56,0.1343,56,2011,1,0,1
5953,4,0,1,2,0.5,0.4848,0.94,0.2239,306,2012,14,1,12
5954,4,0,0,1,0.38,0.3939,0.66,0.1642,150,2011,0,0,11
5955,2,0,1,1,0.5,0.4848,0.31,0.2985,336,2011,19,3,4
5956,3,0,1,1,0.72,0.6667,0.51,0.2985,373,2012,13,1,6
5957,2,0,1,1,0.36,0.3485,0.76,0.1343,29,2011,2,4,4
5958,3,0,1,1,0.66,0.6061,0.83,0.0896,33,2012,4,2,7
5959,3,0,1,1,0.7,0.6515,,0.1343,231,2012,6,2,7
5960,3,0,0,1,0.64,0.6061,0.69,0.2239,151,2011,2,0,7
5961,1,0,1,1,0.36,0.3788,0.46,0.0,233,2012,15,3,1
5962,3,1,0,2,0.78,0.7121,0.49,0.1642,528,2011,19,1,7
5963,4,0,1,2,0.46,0.4545,0.94,0.0896,209,2011,7,4,10
5964,4,0,1,2,0.34,0.3333,0.57,0.194,359,2012,15,4,12
5965,3,0,1,1,0.84,0.803,0.53,0.3284,245,2011,15,1,7
5966,4,0,1,3,0.4,0.4091,0.82,0.0,298,2011,20,1,10
5967,4,0,1,1,0.3,0.2727,0.52,0.3881,470,2012,9,3,11
5968,3,0,1,1,0.6,0.6061,,0.0896,438,2011,7,3,8
5969,4,1,0,2,0.34,0.3333,0.76,0.1642,231,2012,7,1,10
5970,4,0,1,2,0.4,0.4091,,0.0,336,2012,12,1,12
5971,3,0,1,1,0.72,0.6515,0.3,0.4478,662,2012,20,1,6
5972,1,0,1,2,0.4,0.4091,0.76,,444,2012,19,4,1
5973,4,0,1,1,0.36,0.3333,0.71,0.2836,250,2012,10,3,10
5974,2,0,1,3,0.56,0.5303,0.88,0.1045,120,2012,23,2,5
5975,1,0,1,1,0.44,0.4394,0.51,0.5522,383,2012,16,5,1
5976,4,0,1,2,0.32,0.3333,0.81,,416,2011,7,4,11
5977,3,0,1,1,0.62,0.6212,0.57,0.0,308,2011,21,2,8
5978,3,0,1,2,0.52,0.5,0.72,0.1045,38,2011,1,1,9
5979,2,0,0,1,0.66,0.6212,0.5,0.2239,645,2012,15,0,6
5980,1,0,0,1,0.22,0.2727,0.75,0.0,67,2012,7,6,1
5981,3,0,1,1,0.66,0.6212,0.47,0.2537,517,2011,19,1,8
5982,2,0,1,1,0.58,0.5455,0.78,0.1642,526,2012,21,4,3
5983,1,0,1,1,0.08,0.0758,0.38,0.2836,29,2011,2,3,2
5984,4,1,0,1,0.4,0.4091,0.76,0.1343,52,2012,2,1,11
5985,3,0,1,2,0.58,0.5455,0.6,0.0896,278,2011,12,1,9
5986,2,0,1,2,0.48,0.4697,0.63,0.2537,195,2012,6,4,4
5987,2,0,1,1,0.56,0.5303,0.88,0.194,30,2012,4,5,5
5988,4,0,1,2,0.36,0.3636,0.93,0.1045,254,2012,21,5,12
5989,2,0,1,1,0.46,0.4545,0.88,0.1343,52,2011,5,3,5
5990,4,0,0,1,0.4,0.4091,0.54,0.2836,206,2011,9,0,11
5991,1,0,1,2,0.32,0.3485,0.7,0.0,197,2011,19,1,2
5992,2,0,1,1,0.5,0.4848,0.51,0.194,144,2011,10,4,4
5993,2,0,1,2,0.5,0.4848,0.94,0.2537,251,2012,7,2,5
5994,4,0,1,1,0.32,0.3333,,0.0896,585,2012,7,2,11
5995,1,0,1,1,0.46,0.4545,0.88,0.1045,45,2012,1,1,3
5996,4,0,1,1,0.3,0.2879,0.56,0.2239,167,2012,22,2,12
5997,2,0,1,1,0.74,0.6667,0.48,0.0896,1149,2012,17,3,5
5998,4,0,0,1,0.32,0.2879,0.33,0.4627,302,2012,14,6,11
5999,2,0,1,1,0.54,0.5152,0.64,0.2836,44,2011,1,3,6
6000,4,0,0,1,0.52,0.5,0.48,0.4179,688,2012,18,6,10
6001,3,0,1,3,0.56,0.5303,0.94,0.0,54,2011,12,3,9
6002,2,0,1,2,0.52,0.5,0.72,0.0896,36,2012,4,2,5
6003,4,0,1,2,0.34,0.3333,0.71,0.194,536,2012,18,4,12
6004,3,0,1,1,0.72,0.6667,0.54,0.194,48,2011,1,3,8
6005,2,0,0,1,0.34,0.3333,0.76,0.1642,53,2012,6,6,4
6006,3,0,0,1,0.76,0.7273,0.66,0.1642,608,2011,12,0,9
6007,4,0,1,1,0.7,0.6364,0.39,0.1045,438,2012,15,3,10
6008,1,0,0,1,0.36,0.3333,0.81,0.2836,100,2011,11,6,1
6009,3,0,0,2,0.66,0.5909,0.89,0.0896,158,2012,0,0,9
6010,1,0,0,1,0.34,0.3182,0.46,0.2239,268,2012,18,0,1
6011,4,0,1,1,0.54,0.5152,0.6,0.2836,515,2012,9,3,10
6012,1,1,0,1,0.1,0.1364,0.54,0.0896,42,2012,6,1,1
6013,2,0,1,1,0.62,0.5909,0.73,0.1642,428,2012,9,4,5
6014,2,0,1,1,0.54,0.5152,0.28,0.2239,509,2011,19,4,5
6015,1,0,1,2,0.58,0.5455,0.32,0.2985,392,2011,17,4,2
6016,1,0,0,1,0.18,0.197,0.43,0.1343,174,2012,9,0,1
6017,2,0,1,2,0.52,0.5,0.68,0.3284,32,2012,4,2,5
6018,4,0,1,1,0.46,0.4545,0.72,0.0,41,2012,2,1,10
6019,4,0,1,3,0.46,0.4545,0.94,0.194,41,2011,1,1,11
6020,3,0,1,2,0.78,0.7273,0.55,0.1343,313,2012,11,1,7
6021,4,0,1,1,0.54,0.5152,0.73,,269,2012,6,3,9
6022,1,0,1,2,0.14,0.1212,0.43,0.2537,147,2012,13,3,1
6023,2,0,1,2,0.42,0.4242,0.77,0.0,702,2012,18,3,4
6024,2,0,1,1,0.24,0.2273,0.3,0.194,117,2011,10,1,3
6025,4,0,1,1,0.52,0.5,0.45,0.2239,227,2011,15,3,11
6026,1,0,1,1,0.32,0.303,0.45,0.2985,159,2012,6,2,2
6027,4,0,1,3,0.56,0.5303,0.6,0.2537,1172,2012,17,1,10
6028,1,0,0,1,0.32,0.3182,0.7,0.194,65,2011,18,0,12
6029,4,0,1,1,0.44,0.4394,0.41,0.4627,511,2012,16,2,12
6030,3,0,1,1,0.64,0.5909,0.78,0.0,336,2012,22,2,8
6031,4,0,0,1,0.48,0.4697,0.67,0.1045,218,2012,8,0,9
6032,1,0,1,1,0.14,0.1818,0.36,0.0,104,2011,10,3,2
6033,3,0,1,1,0.8,0.7273,0.43,0.194,537,2011,8,1,8
6034,3,0,1,1,0.84,0.7424,0.36,0.194,339,2012,15,1,7
6035,2,0,1,2,0.52,0.5,0.94,0.2985,490,2011,8,2,5
6036,1,0,1,1,0.22,0.197,0.55,0.4179,191,2011,9,2,3
6037,2,0,1,1,0.56,0.5303,0.83,0.0896,33,2012,3,2,4
6038,3,0,0,2,0.54,0.5152,0.68,0.0896,138,2011,22,0,9
6039,1,0,0,2,0.46,0.4545,0.82,0.1642,754,2012,13,0,3
6040,4,0,1,1,0.58,0.5455,0.56,0.2537,430,2011,16,1,10
6041,1,0,1,1,0.22,0.1818,0.27,0.5821,130,2011,12,5,1
6042,3,0,1,1,0.86,0.7879,0.41,0.1343,241,2012,11,4,6
6043,2,0,1,1,0.66,0.6212,0.69,0.3582,186,2011,10,2,4
6044,4,0,1,1,0.72,0.6818,0.62,0.1343,305,2011,15,1,9
6045,1,0,1,3,0.36,0.3485,,0.194,258,2012,19,5,3
6046,4,0,1,1,0.58,0.5455,0.56,0.0,326,2011,21,4,9
6047,2,0,1,1,0.18,0.1818,0.74,0.2239,68,2011,6,5,3
6048,3,0,0,2,0.72,0.6667,0.48,0.0896,281,2012,0,6,7
6049,4,0,1,2,0.32,0.3333,0.66,0.0,241,2012,10,4,12
6050,2,0,1,1,0.56,0.5303,0.26,0.2836,722,2011,18,4,5
6051,4,0,1,1,0.7,0.6515,0.61,0.2537,383,2012,14,4,10
6052,2,0,0,1,0.46,0.4545,0.38,0.3881,499,2011,12,0,4
6053,3,0,1,1,0.74,0.7121,0.79,0.1343,71,2011,1,5,7
6054,4,0,1,1,0.56,0.5303,0.46,0.1045,241,2011,14,2,11
6055,2,0,0,1,0.34,0.3333,0.29,0.194,318,2011,15,6,3
6056,1,0,1,1,0.4,0.4091,0.43,0.2985,285,2012,12,2,1
6057,2,0,1,1,0.42,0.4242,0.2,0.0,434,2012,16,2,3
6058,3,0,1,1,0.8,0.7273,0.43,0.3284,268,2012,11,1,6
6059,4,0,1,2,0.26,0.2273,,0.2985,53,2011,0,4,12
6060,3,0,1,1,0.84,0.7879,0.49,0.3284,755,2011,17,1,7
6061,2,0,1,2,0.72,0.697,0.74,0.0,448,2012,9,3,6
6062,3,0,1,1,0.64,0.5758,0.89,0.1343,34,2012,4,5,8
6063,2,0,0,1,0.44,0.4394,0.88,0.194,152,2011,21,0,4
6064,3,0,1,1,0.84,0.803,0.53,0.0,479,2012,9,2,7
6065,2,0,1,1,0.44,0.4394,0.44,0.2836,325,2012,21,4,3
6066,2,0,0,1,0.76,0.7121,0.62,0.1343,460,2011,11,6,6
6067,4,0,0,1,0.56,0.5303,0.43,0.1642,982,2012,13,6,10
6068,4,0,0,2,0.36,0.3333,0.46,0.2985,574,2012,17,6,11
6069,2,1,0,1,0.8,0.7879,0.63,0.2836,648,2012,14,1,5
6070,1,0,1,2,0.24,0.2424,0.65,,120,2011,20,5,2
6071,3,0,0,2,0.62,0.5758,,0.2537,121,2012,1,6,7
6072,1,0,1,1,0.22,0.197,0.47,0.3881,377,2012,9,5,1
6073,2,0,1,3,0.36,0.303,0.87,0.6418,126,2011,20,3,3
6074,1,0,1,3,0.36,0.3485,,0.1642,214,2012,10,5,2
6075,2,0,0,1,0.64,0.5758,0.83,0.1642,180,2012,0,6,5
6076,2,0,0,1,0.64,0.5758,0.83,0.1343,135,2012,1,6,5
6077,2,0,1,1,0.62,0.5758,0.83,0.1343,30,2012,2,3,6
6078,2,0,0,2,0.36,0.3788,,0.0,322,2011,13,6,4
6079,2,0,0,1,0.5,0.4848,0.68,0.0,41,2012,5,0,6
6080,4,0,0,1,0.24,0.2273,0.6,0.2537,80,2011,7,6,11
6081,3,0,1,1,0.78,0.7273,0.55,0.2537,317,2012,11,2,8
6082,2,0,0,3,0.6,0.5606,0.83,0.2836,166,2011,20,0,4
6083,2,0,1,1,0.64,0.6212,0.38,0.4478,1143,2012,17,1,6
6084,2,1,0,1,0.76,0.7121,0.62,0.1343,728,2012,12,1,5
6085,1,0,0,2,0.4,0.4091,0.3,0.4179,241,2011,14,0,2
6086,3,0,0,1,0.76,0.7273,0.7,0.0896,407,2012,20,0,7
6087,2,0,1,1,0.68,0.6364,0.79,0.1045,146,2011,23,2,6
6088,1,0,0,1,0.28,0.2424,0.33,,64,2011,23,6,2
6089,3,0,1,1,0.62,0.6212,0.53,0.2537,33,2011,4,4,7
6090,2,0,1,2,0.34,0.303,0.71,0.3284,26,2011,3,1,3
6091,3,0,1,1,0.72,0.697,0.74,0.1343,895,2012,8,2,7
6092,1,0,1,1,0.34,0.303,0.57,0.2985,186,2012,10,3,2
6093,1,0,0,2,0.18,0.1515,0.8,0.3881,139,2012,19,6,1
6094,1,0,1,3,0.42,0.4242,0.77,0.1045,130,2012,10,4,2
6095,1,0,0,1,0.2,0.197,0.44,0.2537,163,2012,20,6,1
6096,3,0,1,1,0.74,0.697,0.7,0.194,376,2012,22,4,8
6097,4,0,1,1,0.52,0.5,0.52,0.1642,242,2011,15,4,11
6098,4,0,0,1,0.46,0.4545,0.55,0.1343,507,2011,17,6,10
6099,2,0,1,2,0.6,0.5606,0.83,0.2239,130,2011,23,2,4
6100,4,0,1,2,0.36,0.3485,0.53,0.1642,518,2011,18,5,10
6101,2,1,0,1,0.76,0.7273,0.66,0.2836,356,2012,21,1,5
6102,1,0,0,1,0.26,0.2727,0.56,0.1343,57,2011,20,6,12
6103,1,0,1,2,0.62,0.6212,0.41,0.6418,483,2012,16,4,3
6104,4,0,1,2,0.38,0.3939,0.62,0.2537,372,2012,20,1,11
6105,1,0,1,1,0.24,0.2121,,0.3881,30,2011,2,2,3
6106,1,0,1,1,0.3,0.303,0.42,0.1642,312,2012,20,1,2
6107,2,0,1,1,0.78,0.7121,0.52,0.2239,808,2012,16,5,5
6108,3,0,1,2,0.7,0.6667,0.84,0.1045,431,2011,7,3,7
6109,3,0,0,2,0.62,0.5606,0.88,0.1045,56,2012,6,6,8
6110,1,0,1,1,0.36,0.3333,0.32,0.2836,360,2012,16,2,3
6111,1,0,1,1,0.22,0.197,0.37,0.3881,128,2011,13,5,1
6112,3,0,0,1,0.88,0.7424,0.22,,558,2011,16,6,7
6113,3,0,0,1,0.76,0.7121,0.62,0.1343,466,2011,17,0,8
6114,4,0,1,2,0.62,0.6212,0.43,0.1343,466,2012,15,1,10
6115,2,0,1,1,0.3,0.2879,0.49,0.2239,28,2012,3,3,4
6116,4,0,1,1,0.46,0.4545,0.59,0.1045,594,2011,18,1,11
6117,3,0,0,2,0.52,0.5,0.72,0.2239,466,2011,18,6,9
6118,1,0,1,2,0.42,0.4242,0.77,0.194,389,2011,8,5,2
6119,2,0,1,2,0.56,0.5303,,0.2239,915,2012,18,1,4
6120,3,0,1,2,0.64,0.5606,0.94,0.1045,112,2011,10,4,9
6121,4,0,1,2,0.36,0.3636,0.87,0.0896,190,2011,11,1,12
6122,4,0,1,1,0.38,0.3939,0.5,0.3881,475,2012,19,3,12
6123,4,0,1,2,0.52,0.5,0.77,0.0,113,2011,14,3,10
6124,3,0,1,2,0.74,0.7121,0.74,0.1343,574,2011,18,5,8
6125,4,0,1,1,0.32,0.3333,0.7,0.1045,245,2012,10,3,12
6126,3,0,0,1,0.86,0.803,0.47,0.2239,363,2011,13,0,7
6127,1,0,1,1,0.22,0.2727,0.64,0.0,89,2011,21,2,1
6128,1,0,0,1,0.12,0.1515,0.28,0.0,163,2011,15,6,1
6129,4,0,0,2,0.5,0.4848,0.63,0.4925,428,2012,15,0,10
6130,1,0,0,1,0.12,0.0758,0.46,0.5224,50,2011,9,0,1
6131,2,0,1,1,0.46,0.4545,0.94,0.194,147,2011,21,1,3
6132,3,0,1,3,0.6,0.5152,0.94,0.194,30,2012,2,2,9
6133,1,0,1,1,0.2,0.1818,0.51,0.3582,247,2011,9,5,1
6134,1,0,0,2,0.42,0.4242,0.82,0.2985,150,2011,16,6,1
6135,2,0,0,2,0.54,0.5152,0.83,0.194,63,2012,3,0,5
6136,4,0,0,1,0.7,0.6515,0.54,0.1045,1021,2012,12,6,10
6137,2,0,1,1,0.52,0.5,0.77,0.0896,41,2012,2,4,6
6138,3,0,1,1,0.64,0.6061,0.73,0.0,288,2011,20,5,9
6139,4,0,1,1,0.2,0.2576,0.86,0.0,167,2012,6,5,11
6140,2,0,1,2,0.58,0.5455,0.46,0.1642,395,2012,14,2,6
6141,2,0,1,1,0.6,0.5758,0.78,,131,2012,0,4,5
6142,4,0,0,1,0.4,0.4091,0.54,0.0896,367,2012,20,6,10
6143,4,0,1,2,0.34,0.3333,0.66,0.1642,231,2011,21,3,12
6144,4,0,1,1,0.4,0.4091,0.76,0.1045,166,2011,10,3,11
6145,4,0,0,1,0.26,0.303,0.81,0.0,64,2011,2,0,11
6146,3,0,1,1,0.56,0.5303,0.52,,80,2012,0,1,9
6147,1,0,1,3,0.24,0.2576,0.87,0.1045,87,2012,14,1,12
6148,4,0,0,1,0.42,0.4242,0.58,0.0896,454,2011,11,0,11
6149,1,1,0,1,0.3,0.3182,0.45,,108,2012,22,1,2
6150,3,0,1,1,0.52,0.5,0.68,0.2239,624,2012,7,1,9
6151,2,0,1,1,0.38,0.3939,0.66,0.1343,320,2012,21,5,3
6152,4,0,1,2,0.32,0.3333,0.66,0.1045,325,2012,21,4,11
6153,1,0,1,1,0.12,0.1061,0.42,0.3582,188,2011,9,4,2
6154,4,0,0,1,0.5,0.4848,0.42,0.2239,250,2011,21,6,10
6155,2,0,1,2,0.28,0.2727,1.0,,26,2011,4,4,3
